timestamp,userId,nick,twitter,dob,country
2015-08-22 17:27:59,1495,1BLyaaffII,@tSK87MH,1987-11-30,MR
2015-08-24 12:53:38,458,iTWtEF,@8MFgstT,1994-08-25,DZ
2015-08-25 12:14:34,2334,Fj9Koh5YL,@lr3BfV,1996-07-26,BZ
2015-08-25 22:41:14,178,IKNq4UXeJxT,@4h2NbCnS,1962-11-07,PE
2015-08-26 06:50:57,1922,Mw4sjBY,@aDaOCg,1995-11-27,LU
2015-08-28 11:41:13,355,FDUUr9L5Xrs,@AkBKbXd,1958-09-03,AF
2015-08-30 09:55:56,102,5io7EnO,@CG1rsMg5,1974-09-30,BJ
2015-08-30 14:48:59,1052,Rb8KSGRP2Oj,@TPvVO6,1994-01-23,HU
2015-08-31 04:04:33,745,ZiWwnM,@fzONY,1981-08-28,MZ
2015-08-31 05:13:34,154,kcXBH6,@RZVyN,1995-09-18,NC
2015-08-31 07:03:02,2126,yZSBnW,@WFoXC,1975-02-03,BD
2015-08-31 18:26:10,2369,oYypXBbdqG,@AExLZql,1957-08-13,NF
2015-09-01 23:21:59,200,HDK3IYtI,@frLHi,1979-07-26,MR
2015-09-03 09:07:55,2365,gKLDAr0,@RkJ4wG02Z,1963-02-09,SG
2015-09-03 09:15:16,2257,W090Jd,@hZDlNDSCP,1949-09-29,BH
2015-09-03 15:02:24,1844,zOfN2a,@CnaAV,1984-05-07,HN
2015-09-03 16:52:11,1972,67IKDTjPvj,@fnIcW1,1981-08-18,FM
2015-09-04 14:51:02,1081,QK2awzj,@ZwfWf8,1952-01-17,TG
2015-09-06 03:59:11,285,6ofmPniDPXF,@C2ZE9z,1961-11-18,MT
2015-09-06 08:36:05,846,XP8GzfrF,@z3JRAlw,1969-09-21,SI
2015-09-08 23:23:32,1054,u1YQsWV01,@6mfUsM,1995-10-13,TF
2015-09-09 04:47:39,635,FVGXAK6GhOa,@IwqLq7,1992-02-10,MN
2015-09-10 05:07:16,720,mNhxfc022q2,@H5jPQQ6t,1958-08-30,CX
2015-09-11 06:19:30,918,3A5wjRug,@I0QJALOPE,1976-02-03,SJ
2015-09-11 06:27:36,2206,nWMAH6Bw,@H5YEw,1947-09-30,BV
2015-09-11 06:42:53,2273,qXBBf4KTjP,@gg62H5,1980-10-20,FK
2015-09-11 11:37:34,1752,jBaWyeZ,@Tr0KizoW,1972-04-09,KW
2015-09-11 15:52:52,1786,8Ct743g,@WUiwX0,1989-10-05,EC
2015-09-12 04:08:13,1575,ZgDhmUt,@ktVsigI,1986-11-22,TR
2015-09-12 09:51:53,2362,8TJvrvVYxNB,@X2srINA,1966-02-04,AF
2015-09-13 15:48:36,1103,ZPMDAWzca3n,@mib3D7Ir,1991-04-24,DM
2015-09-13 22:23:35,1436,5NYJxcSmy,@PG7ruZr6,1980-05-27,YE
2015-09-15 01:06:53,1696,yyAohQ3,@nXxKeW,1997-10-28,FI
2015-09-15 06:50:16,724,9kF8oJ,@7voBe,1993-04-16,SL
2015-09-16 12:34:25,2208,OX9F3Fu0t7,@s1Werdb,1988-11-16,CY
2015-09-17 08:47:31,288,ZUd7ucA93ts,@SJSulBpiU,1972-03-29,FI
2015-09-17 14:33:43,550,AZULfSsmp,@2yoZWq0A4,1989-06-25,GW
2015-09-17 18:46:25,1009,uQaBIQmOu,@rSMcbsMfo,1973-12-13,TO
2015-09-18 15:23:53,342,vY6z1c,@fDRX0bJlL,1956-12-21,GT
2015-09-18 17:59:52,1622,jpXBlh,@NYpBt,1964-02-02,VA
2015-09-18 19:05:27,705,BUd3OcwrM,@79zTP,1993-06-05,ML
2015-09-19 07:28:54,1152,bSPVFS,@klfDVo7K,1952-11-09,GB
2015-09-20 00:59:48,423,cqEegAZL,@GrYGlCOPF,1971-02-23,MG
2015-09-21 09:10:45,1862,JrDQaIKYj9,@SyfKbxq,1951-10-23,KV
2015-09-21 22:38:58,960,rdvQ0K,@4mJSo,1963-02-08,FR
2015-09-22 02:14:24,1326,ONrUCK,@dusBUKEZ,1948-07-09,IN
2015-09-22 04:45:56,581,qJ7WLZ24GQU,@BLChPyz9t,1996-10-14,KG
2015-09-22 17:55:09,173,MbFF4t7LbA,@Ifrhr,1981-04-20,AM
2015-09-23 05:20:33,1995,c3bP3oCI9X6,@aGGEn,1965-11-14,SR
2015-09-24 06:12:32,1496,51I5EBo,@KpsP6wxaR,1964-02-29,SC
2015-09-25 19:17:21,1053,aPGJrm,@sr7BgK,1947-12-02,KP
2015-09-26 03:02:25,159,z3ZTQXnvE,@X6XaP,1991-06-30,KN
2015-09-27 12:38:13,330,z4rXF6P8oXI,@Lj23AcCH,1971-02-15,ID
2015-09-27 14:02:14,10,pnlhAHWG9p,@qAWgWNYE,1997-08-24,MK
2015-09-28 21:38:20,1338,cf0Rz0v,@oHc5uiTx9,1982-12-24,BM
2015-09-29 08:41:11,2189,Cj9wYzel,@yIYd47D,1973-01-24,VN
2015-09-29 17:53:14,2017,ReDD26z,@trMtTk7qw,1994-03-16,CH
2015-09-29 23:55:34,2131,Pi4cqE,@gYd8Forv,1966-10-13,CK
2015-09-30 07:29:09,2254,YLQjXlb3AMK,@4ubroFQx,1972-01-09,KH
2015-09-30 13:36:11,664,SVTSOE,@Oq640,1984-09-26,FM
2015-09-30 20:34:00,1566,fRK3b0lXm,@SARIs26Ye,1968-03-26,VN
2015-10-01 05:51:56,1265,iRhqxP0kNCy,@OBvgA,1993-08-28,NU
2015-10-01 11:29:40,1596,W6QK4puIEl,@mafWUk,1979-11-28,BW
2015-10-03 00:52:37,1159,0EwD4hAP,@Ykd6o7x,1981-08-23,VC
2015-10-03 16:11:18,643,KJLGrZT3ti,@CwUHxx,1967-08-30,PW
2015-10-04 03:00:17,899,T2cTgRALAR,@8E1vvxC3m,1994-10-04,ML
2015-10-04 16:52:41,33,NkdqljuG,@HHie67Ugo,1974-07-06,TP
2015-10-05 02:34:31,7,YXEMpCb2,@YMzAcB,1948-03-20,TF
2015-10-06 21:16:27,1964,NL2XGX,@JKlDgifK4,1973-08-30,SM
2015-10-07 00:53:21,1318,YN8oltLMM,@u5DBdWM,1969-10-07,CV
2015-10-07 00:56:21,1872,bUL5qvnYtvT,@ErWnP9,1950-05-03,ST
2015-10-08 08:15:19,346,KESbbIAQ,@OEP4RR6,1966-07-12,MQ
2015-10-08 10:47:24,2330,UkAgd11ZQ,@r02m9bsJ,1979-07-16,ZA
2015-10-08 14:22:50,966,mn2D5Grg,@PvrCu,1956-07-11,PT
2015-10-08 20:07:56,1387,1GCCAfkr,@gyMdNt1u,1973-01-12,BD
2015-10-11 14:14:23,1560,exuwqmz,@QmcopkZem,1990-04-14,VA
2015-10-11 18:42:18,192,XIrbUoo7W,@nRftXsNcz,1975-09-01,SR
2015-10-11 21:28:43,601,b7GNiwtgou1,@ivBWJ,1961-06-07,WF
2015-10-11 23:20:23,2071,wkpMnHrG,@pTx991,1954-07-01,LU
2015-10-13 03:36:25,656,XK18enNeLx,@gw6sw,1987-11-12,RS
2015-10-15 12:22:44,2044,jDPWQB,@Gswx7Q,1967-03-16,CR
2015-10-15 20:25:49,1278,t6kdQclHQl,@eAaeyXMr,1982-08-11,AR
2015-10-16 14:37:54,950,azLI2E,@M7Vc3OW,1969-06-21,BS
2015-10-17 05:45:41,1967,WAVzbo,@KYlVe,1988-12-29,PT
2015-10-17 06:45:31,915,pXSIXRTpbov,@9FRVDBER,1979-02-10,UG
2015-10-18 18:46:15,1310,KTPRkZLcw,@bBSNiJ51G,1964-12-04,CU
2015-10-18 20:49:15,980,chJAQnq8BxP,@7qm5WpaF,1996-09-16,SJ
2015-10-19 10:53:28,999,eDhbLUhE,@aUslAZy1,1947-11-05,AN
2015-10-19 23:41:40,1454,PQfFVYhO,@eYfbZrl,1982-03-28,BR
2015-10-21 06:09:11,1790,gXaaqnVWYTh,@HP0Dbjft,1947-10-30,FR
2015-10-21 21:18:51,1772,zWTc1Zq4,@UJac8,1984-09-28,NG
2015-10-22 03:23:24,2322,l2J8yTVQRZF,@Ry2R3my,1982-08-11,KI
2015-10-22 08:40:39,1051,i5YPWSsP,@xrpa7pa2,1971-03-19,KN
2015-10-22 09:25:29,223,iVIR1mXIZqh,@ZFyF3qMYA,1983-07-11,PS
2015-10-23 17:28:11,757,6TeRd40,@yVle2D2JA,1961-01-19,MS
2015-10-25 03:15:23,2010,QV0ukEVOM,@7339mW,1984-08-09,CN
2015-10-25 05:37:40,1074,qcmGrxiL5yP,@kRFvTz,1947-05-28,IE
2015-10-25 09:25:23,435,nXyFiguB,@rithn1o,1983-11-22,AT
2015-10-25 18:20:05,324,s1psUT,@0stvimX3Z,1996-03-17,TW
2015-10-25 21:28:31,1504,wTlj9V7N,@wOy2kvGJ,1966-11-24,TN
2015-10-27 23:37:45,872,r4GMNaD3w2,@dQ0Bp8M,1993-09-22,MH
2015-10-28 06:13:27,1134,9f9a8U,@3Nacomf,1966-08-31,VA
2015-10-29 04:29:58,1854,16m1NAZUFd,@eGpRlqt9C,1981-07-27,QA
2015-10-29 19:45:48,69,otBi2hE,@h01VdHuGB,1988-06-02,MK
2015-10-29 20:45:32,768,qK2YRekwueI,@47fHEUm,1961-10-20,LT
2015-10-29 20:56:19,2031,67HpSIZem,@bdDTM5hO,1990-06-28,NF
2015-10-30 13:05:46,1508,BpT0xdFNJ,@cplXbjLM,1955-08-04,ST
2015-10-30 16:13:38,748,FbrFIDaDgFq,@HJfB5yO8,1996-07-20,SG
2015-10-30 18:57:25,408,7t22gpb,@GXh4QHxf,1992-08-22,TK
2015-10-31 23:42:30,542,W6kUhk,@qV6kzYp,1984-02-19,SC
2015-11-01 20:12:07,1987,D8wHZGqPU,@0t90bo0K,1950-06-19,GP
2015-11-03 21:12:58,232,0Pcra4bOChA,@tf4zB5,1996-06-21,GB
2015-11-04 11:32:52,1636,rlVMKtDNwnD,@lXUAPKuB,1985-09-22,TW
2015-11-04 21:59:13,1944,1HKuPHr,@1R9kv,1979-03-17,NE
2015-11-04 22:23:55,696,aD6og6nGR,@Lxzikw,1960-10-15,VU
2015-11-05 05:53:57,345,S0CAyt2,@8LFr22qAh,1978-05-26,EG
2015-11-05 18:32:53,208,PCK7ClDRkO,@ar6u4RP7,1974-03-16,KE
2015-11-06 00:52:19,151,PYdH19,@ZfgIPEMG,1976-12-18,BE
2015-11-06 06:54:43,869,zQQm1yJSw1Z,@RZIDvkD,1957-01-01,YE
2015-11-06 10:14:04,1554,ozg4GL,@bKuWdj,1974-09-05,TN
2015-11-07 23:42:43,1248,zXIVF5e,@JIWJsv,1956-06-13,TM
2015-11-08 08:00:00,1186,xV2So1ESJ,@4E3yR1X,1950-04-10,SG
2015-11-08 11:42:04,989,U9Y2mDhx,@t6lVbFQW,1994-11-05,NR
2015-11-08 14:03:56,344,mFzeUKHOq8,@wKpyAC,1946-12-12,SI
2015-11-09 04:54:51,1785,jKho2jnY,@NSJmK,1980-04-02,KE
2015-11-10 20:34:18,568,QXNN6bUT,@3W0S8L,1959-07-31,TV
2015-11-10 20:51:32,498,6qAKksE,@R0qh0oCA,1979-06-24,SM
2015-11-11 11:09:50,901,SnAqA5lt,@6jTa85FK,1985-10-21,UZ
2015-11-13 01:45:08,1097,5FKagY4Jw,@XhpFch,1985-02-09,AM
2015-11-13 03:18:31,514,VYbTwpN,@aqU2tkDcb,1969-07-26,BD
2015-11-13 17:23:24,440,aM6RIWT,@hohio,1986-01-05,MZ
2015-11-14 03:06:45,1870,XF3BICRI,@r6Uyu8eh,1961-10-02,TH
2015-11-18 10:12:38,180,bTmcagcEm,@r7MnURf35,1978-01-30,BG
2015-11-21 13:13:33,171,xZ0VEj6J4z,@tvzsuX,1989-01-11,BY
2015-11-22 04:12:11,1072,YWMs92GtI5,@8fdGMwTv,1980-03-03,PW
2015-11-22 13:24:46,388,IEPEfMT2jdr,@E2cC6VK,1964-06-12,UY
2015-11-23 01:26:10,1352,wtqNOwddW,@2FsNmIU,1957-11-21,AU
2015-11-24 23:43:42,444,JMgiiB5uP,@ml6Sc9,1993-09-20,NZ
2015-11-24 23:43:55,501,sGMDz5e9j2,@Lf76U8d5,1982-01-20,MP
2015-11-26 00:27:49,2119,nA8Q9yByo,@HNAzOqjsv,1976-08-23,PF
2015-11-26 17:29:28,2271,BxrISc,@92Satl,1997-05-05,VN
2015-11-27 16:36:39,0,hAV9Ztqdv,@MnFe4LCVQ,1949-01-15,UZ
2015-11-27 18:34:21,319,lg4js03,@hVXxeEIFI,1972-03-03,NO
2015-11-28 16:02:59,626,vhq0bAkQ8,@X9LhFJL,1985-12-04,KR
2015-11-28 22:17:04,2049,AMGnkEcJOY,@P3MNm0jpK,1958-09-29,HK
2015-11-29 02:46:19,993,HwZ7tBYO0e,@sN814W,1971-12-03,FO
2015-11-29 16:23:15,816,6hkVnV,@EEK69a,1947-04-27,PK
2015-11-29 21:16:02,2291,N68DsDK,@WtJz6Fb3k,1980-09-25,PM
2015-11-29 23:53:10,218,n7D5YTXz,@lw3Uzz7,1971-12-10,MC
2015-11-30 12:49:42,695,IOj48CY9Ikd,@vq3TVj59t,1979-10-18,JO
2015-12-01 05:18:18,406,SYlshoV5,@ytXql2,1976-07-20,AL
2015-12-01 07:28:40,2158,MOThj5,@42ziUC,1971-09-16,KN
2015-12-01 09:20:13,1219,deGDelcAAFD,@vlkEEZBzv,1985-12-31,NU
2015-12-01 12:28:11,776,VjCKpihTI,@mSvtjp2,1990-05-20,AE
2015-12-01 14:21:58,893,Xey3kkbs,@a7ygRi0kH,1992-07-30,KV
2015-12-02 05:13:27,101,zKCEmun,@aq7YpPGh,1985-07-02,PK
2015-12-03 10:05:57,646,v0aJJSEjn,@kowflz,1966-08-30,ER
2015-12-03 17:30:45,1337,yD0wy4afLh,@NVyxQL,1989-12-28,NG
2015-12-05 21:32:28,657,JAIIxhzyI3l,@56uX8,1995-06-01,VG
2015-12-07 13:44:09,1092,eMhIqdNlRP,@w2V0Rrn,1991-11-14,MM
2015-12-08 10:43:20,752,M8LKy1Xx5,@vHXrhXnha,1951-01-20,GQ
2015-12-08 19:13:34,573,rplOO05,@nF5m2oYx5,1993-04-12,PK
2015-12-08 20:35:06,1366,5Am9D4Pk4,@DMBAR2,1980-11-21,JO
2015-12-09 14:31:22,1115,PfDqGFDeL,@PIuRQERku,1998-04-06,NU
2015-12-09 16:55:29,981,0XE8FB,@x5eMSjmM,1957-12-19,ZA
2015-12-09 18:14:42,1353,TicvrpmQ,@bwSEPT4A,1948-05-02,PM
2015-12-10 02:45:39,772,qEYal4,@5C3NB,1983-04-08,FK
2015-12-10 03:21:43,658,pkdyUMLm,@l1uSe,1984-11-29,IR
2015-12-12 11:12:32,898,RB0nUfVq,@zvF5p,1969-09-23,VG
2015-12-12 12:19:35,827,54sy39krs,@nPSBEJVn,1976-04-23,SZ
2015-12-12 19:14:45,1208,fi88P6d,@8tyraplo,1949-05-16,SH
2015-12-13 04:45:06,2240,nUdp76B,@h3VvYDv,1977-07-16,PM
2015-12-13 13:57:40,56,vNnkSee,@hBsEj2xv,1991-02-17,PF
2015-12-14 02:15:56,2082,BqgGj2yGJ,@znnn23eJs,1963-07-02,TD
2015-12-14 21:31:30,1414,0lrYHM0,@ef2GFqPSP,1957-10-07,KR
2015-12-14 22:13:03,317,ShFkXb6v5Q,@1K4lTaWu,1984-05-04,GB
2015-12-17 01:39:07,924,v5gaKdU,@M1ZJ1kno,1994-02-07,MX
2015-12-17 07:39:20,1917,CNyeyOgB2,@PxqFbb,1991-06-19,DE
2015-12-17 09:17:32,249,cWcekES,@ABYgoI,1982-03-18,GM
2015-12-17 13:37:15,1991,SdlV7ZwEKh,@67NYNXv,1966-08-26,BG
2015-12-19 04:29:27,2223,xL7UNTC5,@cPDEOjC,1978-03-11,DO
2015-12-19 15:07:04,1717,uBEZ3J,@fOmST,1976-09-07,KH
2015-12-19 18:08:52,721,YqmuBBkCxNc,@LUG5IzV8O,1982-03-15,MQ
2015-12-20 08:52:41,609,s4BWYa9mjo,@eIyPgAcx0,1970-07-31,HT
2015-12-20 14:03:41,2346,dp1kW89xcg,@yQeTc,1996-10-11,DZ
2015-12-20 19:28:05,964,If5oUd,@JD48a,1982-02-12,MY
2015-12-21 09:38:14,843,d3IHIIvsx,@ZuZFYhAIG,1974-11-19,MQ
2015-12-21 11:24:23,1343,BKxrgbgP,@ouC27,1954-03-15,LV
2015-12-21 13:03:35,526,maGmdR,@HgzhGw9,1979-05-09,PL
2015-12-21 21:06:37,1931,spSoMiT8Y,@hWZZHZqz,1984-10-26,DM
2015-12-22 20:35:38,97,hjhakflX,@VWamuL,1982-04-11,AL
2015-12-24 07:16:01,1390,a7C3SvY,@jNI2qL,1993-05-12,KY
2015-12-24 11:28:57,2136,bnhBr7Q,@6kimdiZ7,1969-07-05,SN
2015-12-26 03:53:19,2237,IjGP0l22Ghn,@9qogYN,1996-10-03,AM
2015-12-26 20:40:47,639,D0TIk8qqMpg,@475jb,1957-08-09,TT
2015-12-28 10:02:29,2009,AKi5g5VpE,@1OOwUUe,1991-03-18,PL
2015-12-28 17:25:01,1962,sFfkyQa,@Sc4fPXHf,1975-06-30,FI
2015-12-28 19:01:53,2305,VI130D2Rtk,@JKydPCiLj,1997-04-25,IE
2015-12-29 19:49:14,877,YryumdIDu3,@7REeT,1978-04-04,SZ
2015-12-29 21:12:22,1628,lp0VoniC,@XnIEouq,1989-10-29,IS
2015-12-30 04:42:40,1612,wpY2OI8USt,@Uu0aQaRmD,1958-07-23,LR
2015-12-30 22:50:02,425,F9Xz9VQyw,@MMIRKn1t6,1998-03-23,NA
2015-12-31 00:24:26,2047,AOd9BHgo13,@95G1B,1997-11-02,SD
2015-12-31 11:33:31,1018,945ICLlWSS,@Bf2sgyO,1996-10-13,PS
2016-01-01 01:31:23,2347,oyFO6Dcth38,@ouHD9acB,1980-04-14,AT
2016-01-02 16:37:19,1101,SfSFypYjISo,@SqYTtTXT,1998-01-18,ML
2016-01-04 00:42:40,744,OzyISuyx,@5H2iMri,1979-11-13,VG
2016-01-04 21:25:44,577,OsQK34,@YFxGq,1994-02-26,LB
2016-01-04 21:54:43,1347,vJXqnQDR8Wj,@KJpM0oW1W,1991-08-06,LI
2016-01-05 00:30:23,2046,tmZktSba,@auK1i,1984-06-18,WF
2016-01-05 06:53:11,1396,06X2eRg,@kSnA2N2,1971-07-23,MW
2016-01-05 12:10:38,1494,WRnh39,@rMY2uyPK,1948-08-26,NR
2016-01-05 22:27:08,1874,jIwCVU,@A1shU2G,1975-06-24,SE
2016-01-06 06:49:52,1457,AV186d,@lZ8bJ2za2,1960-04-10,CC
2016-01-06 12:08:40,1284,ivSGyqjh5dF,@P8wZM1Jit,1953-02-15,NA
2016-01-07 03:53:56,2332,9zXLYB,@Z1IsU,1951-01-07,VC
2016-01-07 11:02:15,1479,Ls8dVqP,@gXjFwY2T,1992-05-04,BN
2016-01-07 13:14:21,692,mgticiRCy,@xglnS,1993-01-10,FM
2016-01-07 17:16:36,730,lQNl073h,@GXCzc,1947-09-12,DZ
2016-01-07 20:55:49,770,beXCJMuyEu,@94azzW,1960-01-22,RE
2016-01-09 03:39:23,2383,WSb8mU5JtXT,@UiNHXht4,1957-02-12,SN
2016-01-09 15:30:03,2102,hI8bAg,@dSG8F,1982-10-01,QA
2016-01-10 02:00:35,1621,uT4iO3KOd,@CJd6FvLO,1968-10-04,CG
2016-01-10 18:39:02,886,4Ezdie,@BXYVWiH,1971-05-31,PR
2016-01-11 03:52:33,336,byAhqGTb,@qIV22,1979-08-22,MA
2016-01-11 03:53:29,683,OsOQRGtqL,@xqdpJQjSL,1991-04-10,DO
2016-01-12 03:56:36,1841,AoCjkeBPYmb,@6bWhIYSO,1996-02-03,ML
2016-01-12 21:31:10,400,aaofgE,@ITfDnwGTn,1982-11-29,TT
2016-01-12 23:56:20,1481,j3i6cClR6Ko,@Rlziwm8Q9,1959-02-04,KE
2016-01-14 08:29:47,183,odb84j63O2,@9oOneL,1980-10-05,SH
2016-01-15 06:52:17,364,Oiex9SmXxQK,@BKZcgp,1991-09-25,NZ
2016-01-16 03:05:21,1741,92epJkku,@DyXrp,1967-07-26,KZ
2016-01-16 05:55:26,1417,LthXokV670,@e6vLHA7,1988-11-12,AE
2016-01-16 09:50:48,1850,mPQRE5,@xmdKZC,1984-07-22,SR
2016-01-17 09:16:32,2105,uPAuWwLt,@EO6E2E6,1952-02-15,NC
2016-01-17 09:56:05,335,FR8HKn,@nEbxk,1976-11-12,JM
2016-01-18 08:55:46,1748,hQS23U6fO,@93Mo8Ia,1984-01-02,TR
2016-01-18 09:48:41,305,Tgca9qr2xxz,@FOjOY,1977-09-07,PA
2016-01-18 23:47:14,1709,jsjRUeGu,@LjgoH,1993-07-12,JO
2016-01-20 21:53:07,114,3BfIq9o,@hMzT6GmHw,1990-11-25,SA
2016-01-21 14:54:28,1362,RYIAKbwOA0,@Ehpelv2wr,1989-10-05,CA
2016-01-21 17:07:12,1433,VHfmjhTFW2,@vX0vJ,1974-05-02,FO
2016-01-22 08:47:56,820,9pkqyar,@RJaSMQAqJ,1958-06-02,SA
2016-01-22 14:44:42,1996,XOUdA5cfc,@Llhe2,1967-12-11,MW
2016-01-23 03:27:32,238,BzSHZ1EuF,@t73Qk9Uy,1969-09-04,WF
2016-01-24 09:01:32,693,28ib0z,@6EN4pSjF,1970-09-26,FO
2016-01-24 13:15:33,11,cERkN5Zq,@LMhNpt6,1990-01-09,KI
2016-01-24 21:08:43,2204,Y92WPn,@AYS1kfzC,1959-12-20,BS
2016-01-25 08:31:16,165,GASk80u3,@CZZgpFwPH,1976-01-06,MX
2016-01-26 07:13:55,429,rUzjwbsfj,@qpm2nQP,1980-01-23,AN
2016-01-26 10:16:13,45,xUMeUlL3,@l9IVCRR,1980-12-27,LR
2016-01-26 18:09:34,2137,y5VMagfyO3,@LYuHMtlNt,1967-04-26,CI
2016-01-27 12:50:52,1776,oBYycGwF,@eQKSS5UA4,1969-08-10,DM
2016-01-27 20:17:49,1821,oQI3yjWnRzL,@zv6mUqpE,1972-12-25,PL
2016-01-29 01:38:50,46,wDxhhyi2JO,@YAJXF,1994-05-05,TN
2016-01-29 03:24:31,1819,pfB1rUYv,@FTkmBNxIB,1965-03-07,LV
2016-01-29 23:07:36,1183,UKAqHStE,@SApQJ,1970-12-21,AW
2016-01-30 09:15:21,1665,h1qAtE3vtU,@3Ffwgvl,1977-02-24,GR
2016-01-30 15:33:31,2373,lCz2aSvOGkD,@XtDY1I,1951-02-24,SE
2016-01-30 21:41:45,93,8BXHriGK3c,@pK5gmY,1954-06-09,TO
2016-01-31 01:04:53,78,yPSHZL,@Wqsq17,1997-10-18,DZ
2016-02-02 13:08:51,84,8qzlBBu5dQ,@lr821M0H,1957-04-11,NC
2016-02-02 19:22:06,932,KyrNLgz,@TTCx5,1949-11-15,IS
2016-02-03 12:18:18,1006,5aDfBFlb,@Bg5GQtu,1971-10-19,JP
2016-02-05 14:30:38,1655,l2Eqzx,@ql5dq9,1979-04-14,FK
2016-02-06 07:02:19,1902,HFj2IVf9YS,@JvFnQc,1953-12-07,RE
2016-02-06 07:28:49,2333,y8PT02Yo,@dGSZK,1997-05-12,VN
2016-02-06 10:05:41,1858,fWxGN5vp,@OCRUvVjoS,1995-08-31,CX
2016-02-07 01:40:54,1808,IRHkX9jpu64,@abcu5A,1970-04-30,HT
2016-02-07 21:48:07,1580,msDOSC9M7,@aX2EIIQ4X,1986-02-09,PE
2016-02-08 03:52:00,284,yG9qXqBi7N,@m8RrcysZ,1979-07-03,TR
2016-02-08 14:11:17,825,fyd6Wwl,@wEx8uu,1994-03-10,ER
2016-02-09 10:09:46,322,gyl8PT,@iaTBnna,1979-05-04,TF
2016-02-10 02:13:48,2193,6P4dpq,@BkvjnlY2,1981-02-22,IT
2016-02-10 06:17:21,938,Yhur6hFe,@csBWH,1965-08-16,BG
2016-02-10 22:49:46,142,pjZxBjxBS,@PI9iE,1989-01-04,AU
2016-02-11 23:52:33,40,xISVYgT5C5,@iZFDJJfJs,1970-05-30,CH
2016-02-12 00:33:20,1724,tuYf2bb,@35eq921rz,1972-06-17,PM
2016-02-12 01:49:22,2124,EIz4HS,@WG0SRk,1967-03-17,MO
2016-02-12 03:19:37,1367,LP9yCbyE,@67pRTSTuM,1990-10-13,FO
2016-02-13 02:35:27,881,n3eHnRGQmlG,@KV39hNYX,1982-05-01,RO
2016-02-13 10:19:39,262,1dk5H8IXO0,@N0IJ1Hq,1965-05-06,MP
2016-02-13 15:04:42,170,HmV6dJIAjP,@ejgBLF,1973-07-03,ST
2016-02-13 18:16:53,460,4DRtWmSA1p,@12ZnF9Hj,1949-01-26,SK
2016-02-15 08:14:00,1517,PCc2SJIzey,@zG7a0A7A,1983-11-11,LK
2016-02-17 15:32:05,1754,BmwZtiq8,@4S8YyRei,1956-09-07,AW
2016-02-18 01:57:05,2382,Sv0PiMrt,@Md3pRfqES,1983-08-26,KP
2016-02-20 01:07:35,1400,dHYNPWEw5U2,@dmK30kX,1966-05-10,BD
2016-02-20 06:10:33,1788,4Gg2oPG5t,@7hZEk,1989-12-17,YT
2016-02-21 19:10:28,1558,8oaT9L,@mtheGx,1978-01-27,NP
2016-02-22 10:29:48,1351,qVZKSrL9NB,@RjDAmX,1965-11-12,SO
2016-02-22 11:42:08,1251,np2K05sj,@UmHdrVOOu,1996-06-10,TZ
2016-02-24 00:20:39,1814,9tBY4kug7,@5DMgoH,1959-10-08,KH
2016-02-24 00:59:54,1940,JW9sc3,@lWn2aj5Bb,1963-03-19,IO
2016-02-24 02:14:12,1782,aVoOl7gl,@Bg3eE,1968-06-20,BJ
2016-02-24 06:29:25,32,umNo4ez3,@JotipuZ,1968-04-15,VG
2016-02-26 04:31:31,1034,JuZN96IFi,@myPxLKW,1996-04-27,NP
2016-02-27 21:00:43,1682,GvDlwq,@umcvAQqG,1966-10-13,UM
2016-02-28 13:47:54,451,rGhk8oD6s,@2dR2gsY,1991-09-19,MN
2016-02-29 08:27:38,2202,u2f3WuyuL,@Ev0zjR,1959-01-08,MO
2016-02-29 14:10:36,1522,IwQ9cugN22K,@Wcz2wC6X,1964-03-29,GR
2016-02-29 21:47:01,409,DdbLq8j,@oejP8KmnZ,1975-07-31,MS
2016-03-01 14:45:51,1884,26as96,@L9VKEWX,1990-09-10,IN
2016-03-03 08:46:07,2256,SyBhR3Ko,@Gwp89L,1952-04-13,GP
2016-03-03 10:26:45,1634,HQuNc3x0,@E0MFtXF,1975-12-13,AL
2016-03-03 12:11:27,1294,F2Xoah,@5xjXd0wy1,1983-03-04,KP
2016-03-04 12:32:15,2303,CGIbaHdFw,@GaHhAgA,1988-08-28,WF
2016-03-04 15:09:00,1317,ld7REj,@Kmy93,1949-03-22,SV
2016-03-04 15:26:16,2368,g2lbekz,@bsLE060jO,1977-10-24,HT
2016-03-04 19:47:39,1559,z6ClQOQM0,@Kj27PX7D,1991-06-17,TP
2016-03-04 23:31:21,1498,BeSpyi8,@YqEWG,1956-03-17,GM
2016-03-05 03:14:42,1823,k6n812zgM1H,@fKGXWHUq,1994-06-06,MD
2016-03-05 10:14:49,1615,ZdPmtg9UKae,@q0odk7,1992-07-28,CM
2016-03-05 18:38:51,422,i0GOSM5F4x0,@y4KTd,1984-12-25,HM
2016-03-06 20:24:21,574,VB0xgt,@JXp3xEI,1975-02-15,TW
2016-03-08 07:59:20,679,WXXNI76,@JErT3oT,1983-06-05,HK
2016-03-09 01:43:46,726,Y9fOcMXT,@u6J6I1n1,1992-05-23,UM
2016-03-09 03:18:29,1509,uB8YUuUNLG,@kJcl5,1989-02-13,IQ
2016-03-10 05:44:55,983,beRsVte7r2,@slUoOv,1987-09-19,TO
